id,latitude,longitude,neighbourhood_cleansed,neighbourhood_group_cleansed,accommodates,bedrooms,beds,bathrooms,room_type_ord,amenity_count,minimum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,is_superhost,host_identity_verified_f,is_instant_bookable,host_response_rate_f,host_acceptance_rate_f,host_response_time_ord,has_license,has_wifi,has_kitchen,has_ac,has_gym,has_parking,has_pool,has_washer,has_dryer,has_elevator,has_doorman,has_pets_allowed,dist_subway_km,near_subway,subway_lines_500m,nearest_subway_cbd,nearest_subway_ada,dist_lirr_km,lirr_count_1mi,poi_count_500m,poi_count_1km,tourist_poi_500m,crime_count_500m,estimated_occupancy_l365d,estimated_revenue_l365d,boro_Bronx,boro_Brooklyn,boro_Manhattan,boro_Queens,boro_Staten Island,prop_Entire home,prop_Hotel room,prop_Other,prop_Private room,prop_Shared room,price_numeric,log_price
1032533524834002025,40.69417,-73.90897,Bushwick,Brooklyn,2,1.0,1.0,1.0,2,28,3,122,51,37,2.98,5.0,4.98,5.0,4.98,5.0,4.76,4.9,1,1,0,1.0,0.9,2.0,1,1,1,1,0,1,0,0,1,0,0,0,0.44162947812819037,1,1,0,0,2.0732491608406742,0,57,257,10,294,255,36975.0,False,True,False,False,False,False,False,False,True,False,145.0,4.983606621708336
1032626627203089884,40.84412,-73.86995,Van Nest,Bronx,1,1.0,1.0,1.0,2,17,5,326,17,17,2.88,4.71,4.65,4.18,4.82,4.71,4.53,4.71,0,1,0,1.0,0.96,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0.38709244338621346,1,2,0,1,10.117669312596464,0,21,122,5,463,218,14170.0,True,False,False,False,False,False,False,False,True,False,65.0,4.189654742026425
1032770163786528060,40.70693,-73.81625,Briarwood,Queens,3,0.0,1.0,1.0,3,28,1,227,86,43,3.66,4.36,4.42,4.41,4.67,4.67,4.45,4.23,0,1,0,1.0,0.99,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0.4420165400206795,1,2,0,0,1.046474051567361,2,58,189,31,368,255,25500.0,False,False,False,True,False,True,False,False,False,False,100.0,4.61512051684126
1032875325263161073,40.686953692048746,-73.9193057884074,Bedford-Stuyvesant,Brooklyn,2,1.0,1.0,1.5,2,52,1,324,76,35,3.24,4.76,4.71,4.67,4.75,4.84,4.74,4.68,0,1,1,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,0,0,1,0.24052485332451018,1,2,0,0,1.7939304572106525,0,79,290,21,932,255,18615.0,False,True,False,False,False,False,False,False,True,False,73.0,4.30406509320417
1032905729887293427,40.70734,-74.00549,Financial District,Manhattan,5,0.0,2.0,1.0,3,44,3,189,43,19,2.11,4.79,4.7,4.77,4.81,4.86,4.86,4.6,0,1,1,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,1,0,0,0.2481729804974966,1,8,1,1,3.4972737514554826,0,301,840,157,376,243,77031.0,False,False,True,False,False,True,False,False,False,False,317.0,5.762051382780177
1034325119213422367,40.66304375310184,-73.73554926354919,Rosedale,Queens,2,1.0,1.0,1.0,2,28,2,357,30,16,1.62,4.73,4.77,4.77,4.83,4.9,4.77,4.5,0,1,1,1.0,0.97,1.0,1,1,1,1,0,1,0,0,0,0,0,0,6.7763338872776515,0,0,0,1,0.31986108660397805,2,19,41,0,1453,205,20500.0,False,False,False,True,False,False,False,False,True,False,100.0,4.61512051684126
1034331064246329985,40.66137,-73.73417,Rosedale,Queens,2,1.0,1.0,1.0,2,14,2,357,23,13,1.3,4.91,4.96,4.96,5.0,5.0,4.96,4.87,0,1,0,1.0,0.97,1.0,1,1,1,1,0,1,0,0,0,0,0,0,6.626687325336102,0,0,0,1,0.5179588859752177,1,7,38,0,112,166,16600.0,False,False,False,True,False,False,False,False,True,False,100.0,4.61512051684126
1033057963245388126,40.74621,-73.97636,Murray Hill,Manhattan,9,3.0,4.0,2.0,3,17,1,112,138,80,5.93,4.79,4.48,4.72,4.74,4.75,4.76,4.69,1,1,0,0.98,0.96,2.0,1,1,1,1,0,1,0,1,0,0,0,0,0.48174239011010017,1,1,1,0,0.998371614022478,2,191,639,96,331,255,206295.0,False,False,True,False,False,True,False,False,False,False,809.0,6.697034247666484
1033294176547081250,40.75568,-73.80114,Flushing,Queens,4,2.0,3.0,1.0,2,31,1,365,43,26,2.22,4.84,4.84,4.86,4.98,4.98,4.91,4.6,1,1,1,1.0,0.98,1.0,1,1,1,1,0,1,0,1,1,0,0,0,2.4720700753825273,0,0,0,1,0.6666054011996153,3,15,39,6,38,255,29835.0,False,False,False,True,False,False,False,False,True,False,117.0,4.770684624465665
1033389540368464794,40.7074994,-73.7469812,Queens Village,Queens,2,2.0,2.0,1.0,3,52,2,182,60,27,3.02,4.98,4.98,5.0,4.97,4.98,4.83,4.98,1,1,0,1.0,1.0,1.0,1,1,1,0,0,1,0,0,1,0,0,0,3.157113917209614,0,0,0,1,1.4371269698953517,1,8,75,2,76,255,68850.0,False,False,False,True,False,True,False,False,False,False,270.0,5.602118820879701
1033563488863149569,40.6623634,-73.7348567,Rosedale,Queens,3,1.0,1.0,1.0,2,38,2,357,34,15,1.77,4.82,4.85,4.88,4.94,4.88,4.79,4.76,0,1,1,1.0,0.97,1.0,1,1,1,1,0,1,0,0,0,0,0,0,6.7179061827031425,0,0,0,1,0.39901191645031625,2,13,37,0,1431,192,26496.0,False,False,False,True,False,False,False,False,True,False,138.0,4.9344739331306915
1034749271994349012,40.822472,-73.948439,Harlem,Manhattan,14,6.0,6.0,4.5,3,47,3,311,44,31,2.07,4.8,4.82,4.89,4.91,4.89,4.68,4.7,1,1,1,0.95,0.85,1.0,1,1,1,1,0,1,0,1,1,0,0,1,0.4385214424769901,1,5,0,0,7.822440929797024,0,122,401,50,773,255,174675.0,False,False,True,False,False,True,False,False,False,False,685.0,6.530877627725885
1034762851428251097,40.80989,-73.93061,Port Morris,Bronx,2,0.0,1.0,1.0,3,39,1,364,41,2,1.77,4.46,4.51,4.66,4.46,4.44,4.29,4.34,0,1,1,0.98,0.99,1.0,1,1,1,1,1,1,0,0,1,1,0,1,0.3762153578499638,1,3,0,0,7.161629904212731,0,76,471,24,2343,26,8892.0,True,False,False,False,False,True,False,False,False,False,342.0,5.8377304471659395
1034787269959098719,40.78379,-73.84474,College Point,Queens,2,1.0,1.0,1.0,2,33,1,320,98,46,4.38,4.92,4.95,4.95,4.94,4.96,4.86,4.87,1,1,0,1.0,0.93,1.0,1,1,1,1,0,1,1,0,1,0,0,0,2.9613338601242045,0,0,0,1,3.0879749896478463,0,32,46,11,126,255,24225.0,False,False,False,True,False,False,False,False,True,False,95.0,4.564348191467836
1033665025367277341,40.73157,-74.00169,West Village,Manhattan,5,2.0,4.0,1.0,3,40,5,190,53,28,2.29,4.7,4.62,4.72,4.87,4.91,4.85,4.51,0,1,0,0.8,0.62,3.0,1,1,1,1,0,1,0,1,1,0,0,0,0.13202818849094575,1,8,1,1,2.2115454638886995,0,130,602,70,2090,255,115515.0,False,False,True,False,False,True,False,False,False,False,453.0,6.118097198041348
1037893954700010142,40.65542050436322,-73.9221042394638,East Flatbush,Brooklyn,4,0.0,1.0,1.0,3,35,1,246,133,76,5.87,4.86,4.91,4.75,4.86,4.92,4.7,4.69,1,1,1,1.0,0.99,1.0,1,1,1,1,0,1,0,0,1,0,0,1,0.8291195949496226,0,0,0,0,2.758322466560511,0,43,189,9,332,255,49725.0,False,True,False,False,False,True,False,False,False,False,195.0,5.278114659230517
1037922894896275393,40.84682893977152,-73.938606662121,Washington Heights,Manhattan,7,3.0,7.0,2.0,3,34,5,56,37,14,1.64,4.51,4.51,4.32,4.81,4.92,4.35,4.46,1,1,1,1.0,0.99,1.0,1,1,1,1,0,0,0,0,1,1,0,0,0.11147036572250718,1,1,0,1,10.654313317100366,0,78,296,25,1062,179,39738.0,False,False,True,False,False,True,False,False,False,False,222.0,5.407171771460119
1034897833823176761,40.7518191529355,-73.97130855734386,Midtown,Manhattan,4,2.0,2.0,1.0,3,33,7,219,48,21,2.09,4.65,4.67,4.46,4.81,4.73,4.9,4.58,1,1,0,0.92,0.75,2.0,1,1,1,1,0,1,0,1,1,0,0,0,0.4009685352298943,1,4,1,1,0.510073325310485,1,183,552,84,430,255,91035.0,False,False,True,False,False,True,False,False,False,False,357.0,5.8805329864007
1037979759518038341,40.71018,-74.00855,Financial District,Manhattan,14,3.0,6.0,1.0,3,43,3,207,11,11,1.08,4.82,4.82,4.73,5.0,4.91,4.91,4.82,0,1,1,0.73,1.0,1.0,1,1,1,1,0,0,0,1,1,0,0,1,0.07242788939154772,1,13,1,1,3.904083878270883,0,308,969,142,722,141,149460.0,False,False,True,False,False,True,False,False,False,False,1060.0,6.966967138613983
1038584688653893262,40.73412,-73.98069,Gramercy,Manhattan,3,1.0,1.0,1.0,3,28,7,225,32,15,1.54,4.66,4.69,4.53,4.81,4.91,4.78,4.44,1,1,0,1.0,0.91,2.0,1,1,1,1,0,0,0,0,1,0,0,0,0.3609144919873154,1,1,1,1,2.0775608693395218,0,110,518,39,2086,210,43890.0,False,False,True,False,False,True,False,False,False,False,209.0,5.3471075307174685
1038594244657093254,40.72299,-73.99438,Nolita,Manhattan,4,2.0,2.0,1.0,3,23,7,227,27,13,1.19,4.74,4.59,4.67,4.93,4.78,4.96,4.33,1,1,0,1.0,0.91,2.0,1,1,1,1,0,0,0,0,1,0,0,0,0.24496384312015015,1,9,1,0,3.0420750166585875,0,219,802,114,1256,182,66794.0,False,False,True,False,False,True,False,False,False,False,367.0,5.908082938168931
1035503974195948507,40.72395366189181,-74.00617912226903,SoHo,Manhattan,4,2.0,2.0,1.0,3,25,2,214,14,11,0.94,4.86,4.93,4.71,4.71,5.0,4.64,4.71,0,1,0,0.8,0.66,3.0,1,1,1,1,0,0,0,1,0,0,0,1,0.12255470347974812,1,4,1,0,3.13693531709979,0,145,510,75,2178,141,105468.0,False,False,True,False,False,True,False,False,False,False,748.0,6.618738983517219
1035513445878037862,40.68714140773454,-73.98207953226012,Boerum Hill,Brooklyn,6,3.0,4.0,2.0,3,53,3,137,80,38,3.57,4.93,4.91,4.93,4.88,4.91,4.89,4.71,1,1,0,1.0,0.89,1.0,1,1,1,1,0,1,0,1,1,1,0,0,0.18166755065936074,1,12,0,0,0.5199399775561515,1,164,662,77,1687,255,139740.0,False,True,False,False,False,True,False,False,False,False,548.0,6.3080984415095305
1038790975859277027,40.79982595042055,-73.96525987069936,Upper West Side,Manhattan,6,1.0,1.0,2.0,2,48,1,224,103,69,4.44,4.79,4.68,4.67,4.68,4.84,4.83,4.6,1,1,0,0.98,0.99,1.0,1,1,0,0,0,1,0,1,1,0,0,0,0.2659285613610469,1,1,0,0,5.040011409481485,0,136,322,67,1123,255,35700.0,False,False,True,False,False,False,False,False,True,False,140.0,4.948759890378168
1035641818891250209,40.74636,-73.97882,Murray Hill,Manhattan,9,1.0,4.0,2.0,3,19,1,98,121,60,5.2,4.7,4.45,4.74,4.71,4.76,4.76,4.69,0,1,0,1.0,0.99,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0.2760413557872767,1,1,1,0,1.01899827694053,2,188,718,94,298,255,165750.0,False,False,True,False,False,True,False,False,False,False,650.0,6.478509642208569
1035678410792274896,40.77095,-73.95713,Upper East Side,Manhattan,3,1.0,1.0,1.0,3,36,7,212,48,25,2.05,4.81,4.75,4.83,4.9,4.9,4.9,4.73,0,1,0,1.0,0.84,1.0,1,1,1,1,0,1,0,1,1,0,0,0,0.2628341657186854,1,2,0,1,2.337453013843032,0,155,544,45,165,255,63750.0,False,False,True,False,False,True,False,False,False,False,250.0,5.5254529391317835
1035961933887794067,40.74513,-73.99509,Chelsea,Manhattan,6,2.0,2.0,2.0,3,14,1,49,96,50,4.27,4.79,4.75,4.76,4.81,4.78,4.96,4.66,0,1,0,1.0,0.97,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0.1260449788471029,1,5,1,0,0.6050761954910222,1,241,880,123,1397,255,184110.0,False,False,True,False,False,True,False,False,False,False,722.0,6.583409222158765
1039171553374045533,40.663624192696425,-73.99472157829656,Sunset Park,Brooklyn,7,3.0,3.0,1.5,2,47,3,326,81,44,3.54,4.98,4.98,4.98,4.99,5.0,4.8,4.8,1,0,0,1.0,0.98,2.0,1,1,1,0,0,0,0,1,1,0,0,1,0.25287374779242083,1,1,0,0,2.755412230960424,0,56,179,21,143,255,155805.0,False,True,False,False,False,False,True,False,False,False,611.0,6.416732282512326
1039216530959665328,40.750230069365614,-73.99690906671688,Chelsea,Manhattan,3,1.0,2.0,1.0,3,46,4,312,79,40,3.71,4.97,4.92,4.95,4.99,4.96,4.94,4.84,1,1,0,1.0,0.99,1.0,1,1,1,1,0,0,0,1,1,1,0,0,0.37434552358814005,1,6,1,1,0.3328082083203177,1,230,813,100,4346,255,90015.0,False,False,True,False,False,True,False,False,False,False,353.0,5.869296913133774
1039243266340853872,40.68,-73.78194,Jamaica,Queens,4,2.0,1.0,1.0,3,36,1,251,43,18,2.15,4.93,4.98,4.95,5.0,5.0,4.79,4.84,0,1,0,0.9,1.0,1.0,1,1,1,1,0,1,1,0,0,0,0,0,2.9456056688734966,0,0,0,1,1.5200056964952808,1,15,95,3,1275,230,53130.0,False,False,False,True,False,True,False,False,False,False,231.0,5.44673737166631
1039291627800789819,40.66407526262459,-73.88261546501727,East New York,Brooklyn,4,2.0,2.0,1.0,3,38,2,46,7,7,1.1,4.86,4.14,4.57,5.0,5.0,4.86,3.71,1,1,0,1.0,0.79,1.0,1,1,1,1,0,0,0,0,1,0,0,0,0.2700198444624577,1,1,0,0,2.2181040265699994,0,55,204,21,441,90,28980.0,False,True,False,False,False,True,False,False,False,False,322.0,5.777652323222656
1039303278183487476,40.7043194849584,-73.9167243373865,Bushwick,Brooklyn,2,1.0,1.0,1.0,2,39,1,192,16,16,2.57,5.0,5.0,4.94,5.0,4.94,5.0,4.94,0,1,0,1.0,1.0,2.0,1,1,1,1,0,1,0,1,1,0,0,0,0.15410540775092893,1,1,0,0,3.3388696014340224,0,54,232,8,467,205,45920.0,False,True,False,False,False,False,False,False,True,False,224.0,5.41610040220442
1036195335901188776,40.809887,-73.93061,Port Morris,Bronx,2,0.0,1.0,1.0,3,40,1,365,8,5,0.36,4.5,4.38,4.5,4.5,4.13,4.88,4.5,0,1,1,0.98,0.99,1.0,1,1,1,1,1,1,0,0,1,1,0,1,0.3765440779481733,1,3,0,0,7.161346495050219,0,76,467,24,2343,64,19328.0,True,False,False,False,False,True,False,False,False,False,302.0,5.713732805509369
1036302925052852340,40.80041021264202,-73.96042232251061,Upper West Side,Manhattan,6,3.0,4.0,1.0,3,30,5,93,64,37,2.74,4.56,4.58,4.53,4.84,4.89,4.88,4.48,0,1,0,0.96,0.6,3.0,1,1,1,0,0,0,0,0,1,0,0,0,0.19154647253569884,1,2,0,0,5.188110320925993,0,69,340,20,274,255,95370.0,False,False,True,False,False,True,False,False,False,False,374.0,5.926926025970411
1039876194157328406,40.7532938723524,-73.92468032932358,Long Island City,Queens,2,1.0,1.0,1.0,2,35,3,231,69,45,4.11,4.62,4.75,4.45,4.71,4.81,4.58,4.51,0,1,0,1.0,0.99,1.0,1,1,1,0,0,1,0,0,1,0,0,0,0.3725349543579955,1,2,0,0,2.0061471297496936,0,55,187,19,71,255,33150.0,False,False,False,True,False,False,False,False,True,False,130.0,4.875197323201151
1036309838728178575,40.7759349868417,-73.90391072267859,Ditmars Steinway,Queens,2,0.0,0.0,1.0,2,44,2,245,51,23,2.66,4.84,4.76,4.75,4.92,4.75,4.76,4.59,0,1,1,0.6,0.99,1.0,1,1,1,1,0,1,0,1,1,0,0,0,0.6912869740547034,0,0,0,0,3.3492381058378857,0,21,68,3,65,255,32385.0,False,False,False,True,False,False,False,False,True,False,127.0,4.852030263919617
1036373982586690237,40.74844,-73.97804,Murray Hill,Manhattan,4,2.0,0.0,1.0,2,22,1,300,0,0,2.4050000000000002,4.83,4.85,4.83,4.91,4.91,4.8,4.73,0,1,1,1.0,0.94,1.0,1,1,0,1,1,1,0,0,1,0,0,1,0.3727835284789998,1,5,1,1,0.7785642741924461,2,217,678,117,721,0,0.0,False,False,True,False,False,False,True,False,False,False,40002.0,10.596709730283713
1036945730394332398,40.71808,-73.99675,Chinatown,Manhattan,4,2.0,2.0,1.0,3,43,4,307,77,37,3.37,4.96,4.95,4.97,4.96,4.97,4.86,4.87,1,1,1,1.0,1.0,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0.2534346883519611,1,9,1,0,3.5998790214935426,0,208,871,86,3102,255,117810.0,False,False,True,False,False,True,False,False,False,False,462.0,6.137727054086234
1036968899079873494,40.75779404784864,-73.96774275227803,Midtown,Manhattan,4,2.0,2.0,1.0,3,25,7,234,40,27,1.73,4.68,4.78,4.63,4.78,4.8,4.78,4.48,0,1,0,1.0,0.78,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0.1137573331062845,1,3,1,1,0.7124557217619686,1,166,529,65,819,255,97920.0,False,False,True,False,False,True,False,False,False,False,384.0,5.953243334287785
1037197830785216680,40.8036428,-73.9658374,Upper West Side,Manhattan,3,1.0,1.0,1.0,2,49,1,253,57,20,2.49,4.89,4.84,4.91,4.91,5.0,4.89,4.61,1,1,0,0.91,1.0,1.0,1,1,1,1,0,1,0,1,1,0,0,1,0.092307555956403,1,1,0,0,5.451263316680044,0,118,300,66,280,255,90780.0,False,False,True,False,False,False,False,False,True,False,356.0,5.877735781779639
1037314434052682558,40.80001,-73.96734,Upper West Side,Manhattan,6,1.0,1.0,2.0,2,45,3,221,94,53,4.05,4.71,4.61,4.66,4.67,4.72,4.77,4.51,1,1,0,0.98,0.99,1.0,1,1,1,0,0,0,0,1,1,0,0,1,0.10761873424272668,1,1,0,0,5.033425405849739,0,130,313,68,1110,255,32640.0,False,False,True,False,False,False,False,False,True,False,128.0,4.859812404361672
1037443481542584282,40.6485222245743,-73.90359626374519,Canarsie,Brooklyn,2,1.0,1.0,1.0,3,34,2,74,93,59,5.12,4.94,4.96,4.96,4.92,4.97,4.68,4.87,1,1,0,1.0,0.75,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0.25467616287122846,1,1,0,1,3.049882873128744,0,36,186,8,1004,255,42075.0,False,True,False,False,False,True,False,False,False,False,165.0,5.111987788356544
1042054162835980391,40.76458,-73.99595,Hell's Kitchen,Manhattan,3,1.0,0.0,1.0,1,24,1,342,0,0,2.4050000000000002,4.83,4.85,4.83,4.91,4.91,4.8,4.73,0,1,1,1.0,0.89,1.0,1,1,0,1,1,1,0,0,1,0,0,1,0.8719347041574611,0,0,1,2,1.6047553969740826,1,106,399,44,539,0,0.0,False,False,True,False,False,False,True,False,False,False,50000.0,10.819798284210286
1042100010525986133,40.81693975503688,-73.95922798269565,Harlem,Manhattan,1,1.0,1.0,1.5,2,57,5,204,37,21,1.95,4.86,4.95,4.7,4.95,4.97,4.86,4.86,0,1,0,0.9,0.92,2.0,1,1,1,1,0,1,0,1,1,1,0,0,0.1673799728592191,1,1,0,0,7.00386787317622,0,80,281,32,973,255,21930.0,False,False,True,False,False,False,False,False,True,False,86.0,4.465908118654584
1041332372169759470,40.738903683987985,-73.85711249411669,Corona,Queens,4,2.0,2.0,1.0,3,12,3,258,4,4,3.64,5.0,5.0,4.75,5.0,5.0,4.5,4.75,0,1,0,1.0,1.0,1.0,1,1,1,0,0,1,0,0,0,0,0,1,1.0759212048027809,0,0,0,0,1.8974303966456487,0,33,144,11,232,51,9384.0,False,False,False,True,False,True,False,False,False,False,184.0,5.220355825078324
1041477525563744772,40.7666176515075,-73.92840390854026,Astoria,Queens,2,1.0,1.0,1.0,2,33,1,330,19,19,5.38,4.89,4.95,4.84,5.0,5.0,4.89,4.74,1,1,1,1.0,1.0,1.0,1,1,1,0,0,1,0,0,1,0,0,0,0.5834655624090276,0,0,0,0,3.123267385951054,0,76,212,10,125,243,26973.0,False,False,False,True,False,False,False,False,True,False,111.0,4.718498871295094
1043603895706682262,40.62399,-73.9353,Flatlands,Brooklyn,5,3.0,3.0,1.0,3,71,2,285,100,65,5.35,4.93,4.85,4.94,4.94,4.99,4.71,4.9,1,1,1,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,0,0,0,1.4326089726630693,0,0,0,1,6.146984921447876,0,27,104,5,69,255,57120.0,False,True,False,False,False,True,False,False,False,False,224.0,5.41610040220442
1043635645246382200,40.70878,-74.01339,Financial District,Manhattan,6,4.0,0.0,2.0,3,39,6,298,50,20,2.23,4.74,4.8,4.7,4.8,4.86,4.92,4.64,0,1,1,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,0,0,0,0.14472606330645607,1,9,1,0,4.087877940367354,0,309,784,135,470,255,119595.0,False,False,True,False,False,True,False,False,False,False,469.0,6.152732694704104
1041669476938766278,40.68977,-73.75415,St. Albans,Queens,4,3.0,3.0,2.0,2,56,2,342,44,25,2.21,4.66,4.8,4.84,4.93,4.75,4.68,4.75,0,1,0,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,0,0,0,3.567198035433172,0,0,0,1,0.9705860259623946,1,20,70,7,59,255,42840.0,False,False,False,True,False,False,False,False,True,False,168.0,5.1298987149230735
1044109392284240901,40.6188448,-74.0323532,Fort Hamilton,Brooklyn,4,0.0,2.0,1.0,3,43,1,64,57,36,3.39,4.6,4.58,4.4,4.7,4.75,4.72,4.42,0,1,1,1.0,1.0,1.0,1,1,1,0,1,1,1,0,1,1,0,1,0.27683180168521915,1,1,0,1,8.660862482596256,0,48,106,8,204,255,41055.0,False,True,False,False,False,True,False,False,False,False,161.0,5.087596335232384
1046765851091797326,40.6812821337039,-73.89320133520137,Cypress Hills,Brooklyn,2,1.0,1.0,1.0,2,38,4,107,37,19,1.84,4.95,5.0,4.95,4.89,4.95,4.57,4.97,1,1,0,1.0,0.73,2.0,1,1,0,1,0,1,0,0,1,0,0,0,0.3841066585853857,1,2,0,0,1.0688475944633824,1,18,162,9,132,243,33777.0,False,True,False,False,False,False,False,False,True,False,139.0,4.941642422609304
1044485172677898752,40.77108403609232,-73.9815279280264,Upper West Side,Manhattan,2,1.0,1.0,1.0,3,58,2,98,42,26,1.91,4.93,4.86,4.93,4.93,5.0,4.93,4.74,1,1,0,1.0,0.91,1.0,1,1,1,1,0,1,0,1,1,1,0,0,0.2681757588515785,1,5,0,1,1.842814216001728,0,142,528,72,966,255,143820.0,False,False,True,False,False,True,False,False,False,False,564.0,6.336825731146441
1044575475887434204,40.810573,-73.941715,Harlem,Manhattan,2,1.0,0.0,2.0,2,10,2,8,44,22,2.24,4.52,4.61,4.55,4.8,4.61,4.34,4.41,0,1,1,1.0,0.99,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0.4142348346838514,1,2,0,1,6.784726476618342,0,219,655,109,889,255,27285.0,False,False,True,False,False,False,False,False,True,False,107.0,4.68213122712422
1044697636830705546,40.6188448,-74.0323532,Fort Hamilton,Brooklyn,4,0.0,2.0,1.0,3,36,1,249,103,69,6.04,4.66,4.72,4.6,4.87,4.93,4.83,4.65,0,1,1,1.0,1.0,1.0,1,1,1,0,1,1,0,0,1,1,0,1,0.27683180168521915,1,1,0,1,8.660862482596256,0,48,106,8,204,255,41055.0,False,True,False,False,False,True,False,False,False,False,161.0,5.087596335232384
1048563563403000625,40.7626,-73.88224,East Elmhurst,Queens,2,1.0,1.0,1.0,2,15,2,221,69,42,3.55,4.81,4.86,4.75,4.88,4.91,4.67,4.77,0,0,0,1.0,0.98,1.0,1,1,0,1,0,0,0,0,0,0,0,0,1.6477177526080093,0,0,0,0,2.5571739640787414,0,18,103,7,56,255,20400.0,False,False,False,True,False,False,False,False,True,False,80.0,4.394449154672439
1048595086959375823,40.76183,-73.88012,East Elmhurst,Queens,2,1.0,2.0,1.0,2,30,2,215,76,43,3.73,4.74,4.82,4.71,4.89,4.83,4.64,4.76,0,0,0,1.0,0.98,1.0,1,1,0,1,0,0,0,0,0,0,0,0,1.5214110646472832,0,0,0,0,2.6236531016774274,0,20,111,7,79,255,20400.0,False,False,False,True,False,False,False,False,True,False,80.0,4.394449154672439
1048749148249520661,40.8203853,-73.9280162,Concourse,Bronx,2,1.0,2.0,1.0,2,31,1,31,135,76,6.37,4.8,4.89,4.78,4.73,4.79,4.55,4.82,1,1,0,1.0,0.96,1.0,1,1,0,1,0,1,0,0,1,0,0,0,0.2304372000963267,1,3,0,0,8.279427856855584,0,84,438,29,928,255,27540.0,True,False,False,False,False,False,False,False,True,False,108.0,4.6913478822291435
1044920456567949813,40.74487,-73.98416,Midtown,Manhattan,4,2.0,2.0,2.0,2,19,1,234,70,62,4.94,4.44,4.41,4.43,4.8,4.4,4.8,4.4,0,1,1,0.87,1.0,1.0,1,1,0,1,0,0,0,0,1,1,0,0,0.2003425404539614,1,3,1,2,0.9579993614958784,2,212,800,108,542,255,128520.0,False,False,True,False,False,False,True,False,False,False,504.0,6.22455842927536
1048922932805066353,40.6584759,-74.0005251,Sunset Park,Brooklyn,2,1.0,1.0,1.0,2,31,1,80,468,364,20.59,4.65,4.58,4.73,4.81,4.74,4.58,4.49,0,1,1,1.0,1.0,1.0,0,1,0,1,1,1,0,0,1,1,0,0,0.29629181981569147,1,3,0,0,3.503220587284894,0,45,142,12,1379,255,52785.0,False,True,False,False,False,False,True,False,False,False,207.0,5.337538079701318
1046002958410573473,40.722187,-73.988635,Lower East Side,Manhattan,2,1.0,1.0,1.0,2,27,1,7,33,23,1.83,4.85,4.85,4.88,4.97,4.85,5.0,4.61,1,1,1,1.0,0.99,1.0,0,1,0,1,1,0,1,0,1,1,0,1,0.17409741142521173,1,4,1,0,3.15016212327245,0,219,838,108,1662,255,96645.0,False,False,True,False,False,False,True,False,False,False,379.0,5.940171252720432
1046238056539948194,40.74746,-73.98883,Midtown,Manhattan,6,1.0,4.0,1.0,3,42,1,295,28,12,1.43,4.57,4.75,4.5,4.79,4.82,4.75,4.54,0,0,1,1.0,1.0,1.0,1,1,1,0,0,1,0,1,1,1,0,1,0.21892260896729965,1,11,1,0,0.4718870760486507,2,256,943,140,2885,154,58366.0,False,False,True,False,False,True,False,False,False,False,379.0,5.940171252720432
1046288984910404214,40.74780363694204,-73.98691281920004,Midtown,Manhattan,2,0.0,1.0,1.0,3,35,1,189,22,15,1.24,4.73,4.68,4.68,4.82,4.95,5.0,4.5,0,1,1,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,1,0,1,0.2146623238941857,1,12,1,1,0.5815830944298513,2,226,939,114,2520,192,52224.0,False,False,True,False,False,True,False,False,False,False,272.0,5.60947179518496
1046325012407828041,40.68147,-73.9131,Bedford-Stuyvesant,Brooklyn,2,1.0,0.0,1.0,3,30,2,238,50,21,2.23,4.72,4.66,4.8,4.6,4.62,4.5,4.54,1,1,0,1.0,0.98,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0.2733931995822193,1,3,0,0,0.9993536458038464,1,75,282,36,354,255,35700.0,False,True,False,False,False,True,False,False,False,False,140.0,4.948759890378168
1046330878473034298,40.68150550939677,-73.91464363504417,Bedford-Stuyvesant,Brooklyn,4,1.0,2.0,1.0,3,28,2,129,31,28,2.38,4.68,4.87,4.74,4.61,4.65,4.55,4.55,1,1,0,1.0,0.98,1.0,1,1,0,1,0,1,0,0,0,0,0,1,0.38534790515610734,1,3,0,0,1.1071754221291916,1,67,300,24,295,255,29835.0,False,True,False,False,False,True,False,False,False,False,117.0,4.770684624465665
