id,accommodates,bedrooms,beds,bathrooms,room_type_ord,amenity_count,minimum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,is_superhost,host_identity_verified_f,is_instant_bookable,host_response_rate_f,host_acceptance_rate_f,host_response_time_ord,has_license,has_wifi,has_kitchen,has_ac,has_gym,has_parking,has_pool,has_washer,has_dryer,has_elevator,has_doorman,has_pets_allowed,dist_subway_km,near_subway,subway_lines_500m,nearest_subway_cbd,nearest_subway_ada,dist_lirr_km,lirr_count_1mi,poi_count_500m,poi_count_1km,tourist_poi_500m,crime_count_500m,boro_Bronx,boro_Brooklyn,boro_Manhattan,boro_Queens,boro_Staten Island,prop_Entire home,prop_Hotel room,prop_Other,prop_Private room,prop_Shared room,month,seasonal_index
1419469333979650052,0.09140085,0.16350292,0.019875336,-0.03633164,0.0009675144,0.027402338,-0.00408677,-0.006384322,-0.04161621,-0.035237186,-0.04727581,-0.03047724,0.005355802,0.008519226,-0.0011829314,0.0037368322,0.037699692,-0.0014452529,0.0026509718,-0.00023160451,0.002426535,-0.00081408944,0.008371171,0.008678536,0.00027983906,0.00040738427,0.0013890975,-0.022711327,-0.008389677,0.0012332926,4.1370487e-05,0.02867453,0.0005790788,-0.022547476,0.0,-0.0044696396,0.011815708,-3.1318406e-05,0.0028304756,0.040032525,0.0049209446,0.028234648,-0.00080611935,-0.008840598,0.05502966,0.016883027,0.004472195,0.00029891904,-0.0047885305,0.10251733,0.0050046886,0.0004663043,-0.0017104183,-0.005377598,0.0,0.20649606,0.0004794127,0.04894063,-0.023783779
1422485295788852595,0.09055204,-0.07394396,0.009074409,-0.036110513,0.011779353,-0.040418576,0.0020088702,-0.0035290152,-0.014745857,-0.012048128,-0.018740343,-0.05442059,-0.00044540493,-0.022786848,0.0087496,0.010482671,-0.005657651,0.072212406,0.00037652403,-0.00019833284,-0.0055709872,0.00018191844,-0.015500108,-0.00092604413,0.0005316189,0.0003456726,-0.0033173151,0.007496102,-0.01640085,-0.00056847424,5.030912e-05,-0.01617844,0.0006354965,0.050518796,0.0,-0.001497105,-0.005198037,-8.0345526e-05,0.0014504592,0.033641905,0.005470661,0.0403499,0.002298571,-0.04207181,0.040772676,0.033080883,-0.033243693,0.00017953638,-0.0048783626,0.07478774,0.004982723,0.00019927148,0.0053617447,0.050339606,0.0,0.26300517,0.0002843275,0.06737062,-0.06216181
1422636772563273220,-0.04350349,-0.023642898,-0.048517056,-0.00796739,0.0025293683,-0.034796003,0.009438201,-0.010721369,-0.046376135,0.24296609,-0.012808497,0.05794152,0.009914378,0.053733412,0.008845834,0.005824784,-0.093048856,-0.12274494,0.0019621043,-0.000548845,0.005575637,0.0006861005,-0.014932861,-0.008096424,0.00044871718,0.00020472438,0.0012074844,0.006913655,0.010327869,-0.0013758084,0.00022835053,0.026247146,0.0027623158,-0.017290002,0.0,-3.7531092e-05,0.016105786,-0.0005281698,-0.01941169,-0.025345573,-0.0039794506,0.019104974,-0.000653315,0.008585207,-0.0062254565,-0.020009616,-0.04971252,0.0007289317,0.019051671,-0.079261065,-0.00036136675,0.00042435684,0.00022685039,-0.0082241185,0.0,-0.30256236,0.00027552675,0.0053828163,-0.0037572114
1419771998126948899,-0.037951242,-0.028259028,-0.024049897,-0.018761124,0.0040819803,0.017394926,0.007083575,-0.033979136,0.05494831,0.37847543,0.034179058,0.043497656,0.015666267,0.010108726,0.0039517987,-0.002437968,0.023798775,0.023016803,0.000651968,-0.0012170699,-0.0033350124,-0.0018073375,0.0076503227,-0.0029162676,0.00062217726,0.00041452292,-0.0019330425,0.01261166,0.1005223,0.01267823,1.0419109e-05,-0.011053411,0.001498095,-0.03179806,0.0,0.029508848,0.09819084,-0.0001742829,0.01598419,0.058867395,0.0029184353,0.32421055,0.008263792,-0.035948865,0.07011094,0.041813437,0.0044328733,0.00011653899,-0.0069617615,0.10448258,0.006902745,8.2221064e-05,0.0023619535,0.11157245,0.0,0.31249443,0.00027837793,0.021036677,-0.041969113
1419990170441618361,-0.06045579,-0.033295866,-0.04491475,-0.008619008,0.0024196515,-0.0019020414,0.017339658,-0.07774386,-0.06847668,0.011324651,-0.006097354,0.057336647,0.017694723,0.06421516,-0.006516244,-0.00018222125,0.11185452,-0.090305135,-0.0026438134,-8.435376e-05,0.008611998,-0.00024963467,-0.010148881,0.003865947,0.000722385,0.00013078985,0.0018704416,0.002195789,-0.008233534,0.0004262866,5.2679992e-05,-0.01786243,0.0011150122,-0.017266214,0.0,-0.0009662251,-0.13750848,0.0006323738,-0.005875503,-0.02497938,-0.005175648,0.010164764,-0.0012798272,0.035635512,-0.07112263,-0.01463877,0.021610927,0.00042817974,-0.04684776,-0.06417863,-0.033293843,0.000167318,-0.0014503817,-0.009701756,0.0,-0.22593173,0.00026093976,0.030837163,-0.0109651135
1424631952833700982,-0.06410759,-0.046220046,0.08301554,0.03853995,0.0013594517,0.013479865,-0.012679216,0.028320689,-0.046912868,0.010060959,0.0100897355,0.039011005,0.008778085,0.014825987,0.004084817,0.0094034225,0.17823154,-0.026741724,-0.00055718725,-0.0001611211,-0.011043519,-0.00066137203,0.0019126453,-8.6706226e-05,0.00025347478,0.00018231441,0.0019319679,0.004987046,-0.007451975,-0.0012844705,8.1146085e-05,0.024367943,0.00082722766,-0.015316953,0.0,-0.0024569756,0.021456977,-0.00016814054,-0.0012768286,-0.023031116,-0.0011462073,0.021040082,0.00080580066,0.012398473,-0.052875765,-0.008543555,-0.0077238684,0.00033038753,-0.041264974,-0.06251205,-0.028294493,0.00038584942,-9.6979595e-05,-0.008251713,0.0,-0.20307963,0.00030557573,0.039173495,-0.015007384
1424669101294771653,0.08164814,-0.07597541,0.01809837,-0.03298913,0.0011446399,0.03493524,-0.0051392666,0.021696975,-0.05079167,-0.05810494,-0.044596355,0.024625227,0.0009337399,0.009474485,-0.007592851,-0.003274037,0.028298717,0.041614946,0.00021635482,-0.0004933101,0.0038743392,-0.0003298553,0.00044722488,-0.00043092895,0.00015565679,0.0004045549,0.00180575,-0.029510846,-0.010199668,0.0016573555,3.1903633e-05,0.025710914,0.0007489637,-0.042186014,0.0,-0.0057650497,0.009103827,-8.0336504e-05,-0.005241299,0.033735693,-0.002065888,0.02282722,-0.00013764024,-0.013467353,0.020786142,0.027588576,0.003435865,0.0002824609,-0.006788527,0.081104666,0.0053090057,0.00058465503,0.00026967144,-0.005913701,0.0,0.21189004,0.00047389365,0.050039545,-0.027776867
1424746911680361159,0.08395408,0.1556609,0.028342405,-0.034352727,0.0021675264,0.029916175,-0.0042298147,-0.005542987,-0.04040598,-0.04364558,-0.03620421,0.0128616905,0.0033078124,-0.0027642876,-0.002202568,-0.0022322936,0.057373308,-0.012468041,-0.00058733573,-0.00024114618,0.0029620759,-0.00047901477,0.0059953495,-0.0011721089,0.00021838833,0.00041087592,0.0005784459,-0.026224444,-0.008272064,0.002945413,7.482626e-05,0.026801266,0.0007392972,-0.023270654,0.0,-0.008160363,0.022296557,-5.6794408e-05,0.0050334404,0.04163142,-0.004786575,0.025791666,0.0019455397,-0.010665173,0.05084813,0.011118697,0.0048764376,0.0002553197,-0.0043105776,0.10534697,0.000898837,0.00039051828,-0.0007900521,-0.0060498347,0.0,0.19295707,0.00050087215,0.053321797,-0.026305176
1421061104645531307,0.13579871,0.16481996,0.06564053,-0.036197357,-0.0014331337,-0.024022385,0.012262171,0.023473632,-0.027996683,-0.045622133,-0.03583545,-0.04462885,-0.01926983,-0.02496246,-0.00019193414,-0.007742418,0.08581869,0.051236387,0.00012593612,-0.0002382326,-0.004833807,-0.002684834,-0.007741915,-0.0012344924,0.00024927143,0.0003129741,0.0016096324,0.008113029,-0.010659951,0.0011602113,0.00019356154,0.026950017,0.00056422054,-0.020470425,0.0,0.015154525,0.016765887,-4.8594797e-05,0.005700045,0.036476597,-0.0023899463,0.031796884,-0.00047697115,-0.0081035085,0.037895076,0.028768798,0.010045222,0.000209718,-0.0055341637,0.09165501,0.0038063917,0.00028357428,-0.0007541453,-0.006618607,0.0,0.18134625,0.0005138171,0.052769367,-0.036680784
1421238686103819773,-0.050414704,-0.033806976,-0.048994638,0.0115972925,-0.0013652206,-0.027403597,0.00705276,0.017170982,-0.09751545,0.07493393,-0.027920965,0.04883453,0.007714031,0.034959815,-0.0073635094,-0.0008887439,0.104788855,-0.10849643,0.0033908612,-0.0035630153,-0.015642418,-0.0035718968,-0.0050507486,-0.0009159248,0.0004630886,0.0002298779,0.0014491439,0.0012187434,-0.005085053,0.004064492,0.000111361995,-0.02062751,0.001759911,-0.013671409,0.0,-0.003232585,-0.09528821,0.00015929689,-0.010127149,-0.0204495,0.002899061,-0.047012124,-0.00082866225,0.012380078,-0.0732006,-0.024229556,0.026314821,0.00032846897,0.022570377,-0.055282075,0.0005570777,0.00020056695,-0.00018314339,-0.010010119,0.0,-0.20094973,0.00019837363,0.042349886,-0.012408897
