listing_id,mean_sentiment,median_sentiment,num_reviews,positive_ratio,negative_ratio,neutral_ratio,segment
2539,0.4778698142135642,0.4927272727272727,72,1.0,0.0,0.0,satisfactory
2595,0.3514134427022678,0.3584615384615385,481,0.9771309771309772,0.0,0.02286902286902287,satisfactory
5136,0.37629333807798476,0.41480555555555554,12,1.0,0.0,0.0,satisfactory
6848,0.3846006364187616,0.3662698412698413,1946,0.9773895169578622,0.01695786228160329,0.005652620760534429,satisfactory
6872,0.415520987654321,0.5374074074074074,15,1.0,0.0,0.0,satisfactory
6990,0.40619751814980665,0.394375,2516,0.9956279809220986,0.0,0.0043720190779014305,satisfactory
7064,0.4358043020179648,0.4305555555555556,120,1.0,0.0,0.0,satisfactory
7097,0.45303617834545407,0.4222222222222222,4408,0.9888838475499092,0.006125226860254083,0.004990925589836661,satisfactory
7801,0.45631353930461077,0.4151530612244898,136,1.0,0.0,0.0,satisfactory
8490,0.41412950594178144,0.40179063360881545,1665,0.9933933933933934,0.0,0.006606606606606606,satisfactory
9357,0.39828415609135537,0.3632224025974026,594,1.0,0.0,0.0,satisfactory
10452,0.3676859198261791,0.35370370370370363,813,0.986469864698647,0.013530135301353014,0.0,satisfactory
12192,0.39876688897883233,0.3794871794871794,3088,0.9715025906735751,0.021373056994818652,0.007124352331606218,satisfactory
12937,0.4186160927804461,0.41071428571428575,2958,0.991210277214334,0.0,0.00878972278566599,satisfactory
12940,0.38292802446876095,0.35888888888888887,819,0.9865689865689866,0.013431013431013432,0.0,satisfactory
14314,0.38127324901383713,0.367156862745098,1687,0.993479549496147,0.006520450503852994,0.0,satisfactory
15341,0.3837364184769713,0.3720238095238096,348,0.9741379310344828,0.02586206896551724,0.0,satisfactory
15385,0.44701668191594734,0.4314285714285715,448,1.0,0.0,0.0,satisfactory
15396,0.3045538886883425,0.2934608843537415,55,1.0,0.0,0.0,satisfactory
16338,0.41329711247260015,0.4083333333333333,250,1.0,0.0,0.0,satisfactory
16580,0.4566114267659296,0.4375,6063,0.983506514926604,0.006597394029358403,0.009896091044037604,satisfactory
16821,0.4317473787028719,0.41468855218855216,2846,0.9768095572733662,0.012297962052002811,0.01089248067463106,satisfactory
16974,0.37949102816104374,0.3533333333333334,1815,1.0,0.0,0.0,satisfactory
17037,0.38045215323402576,0.37779356060606056,532,1.0,0.0,0.0,satisfactory
18152,0.4076492961245047,0.395,1456,0.9848901098901099,0.007554945054945055,0.007554945054945055,satisfactory
18728,0.42655676818217386,0.4145089285714286,2646,0.9958427815570673,0.0,0.0041572184429327285,satisfactory
18961,0.4133928571428571,0.4133928571428571,11,1.0,0.0,0.0,satisfactory
19174,0.39774924106803417,0.3821614583333333,660,0.9833333333333333,0.0,0.016666666666666666,satisfactory
19282,0.3777469151219151,0.3425,60,1.0,0.0,0.0,satisfactory
19812,0.37504058121504563,0.35,599,0.9816360601001669,0.018363939899833055,0.0,satisfactory
20913,0.3152803584657066,0.3087719298245614,1702,0.9224441833137486,0.06462984723854288,0.012925969447708578,satisfactory
21456,0.3880531530555333,0.3571428571428572,659,1.0,0.0,0.0,satisfactory
21644,0.39648148148148143,0.48611111111111116,33,1.0,0.0,0.0,satisfactory
21794,0.3885898903920988,0.38333333333333336,363,1.0,0.0,0.0,satisfactory
23135,0.3959335637161592,0.3958333333333333,3403,0.980605348222157,0.00969732588892154,0.00969732588892154,satisfactory
23545,0.36464587943479915,0.3317296113847838,1720,0.9808139534883721,0.006395348837209302,0.012790697674418604,satisfactory
24285,0.4088952322389675,0.44058080808080813,880,0.975,0.0125,0.0125,satisfactory
25406,0.38550533433711315,0.3620816163003663,308,1.0,0.0,0.0,satisfactory
25696,0.4316634749736841,0.4244318181818182,650,1.0,0.0,0.0,satisfactory
26785,0.38558761173348094,0.3812121212121212,4989,0.991180597314091,0.0044097013429545,0.0044097013429545,satisfactory
27883,0.4241192024410774,0.4,264,0.9166666666666666,0.0,0.08333333333333333,satisfactory
28907,0.42566260040045206,0.398,143,1.0,0.0,0.0,satisfactory
29013,0.3590111192334656,0.3384505772005772,792,1.0,0.0,0.0,satisfactory
29628,0.4141601758354208,0.40468253968253964,4426,0.9943515589697244,0.0024853140533212833,0.0031631269769543608,satisfactory
31130,0.3869495855879259,0.4166666666666667,770,0.8714285714285714,0.0,0.12857142857142856,moderate
31555,0.4552384186580615,0.41709090909090907,308,1.0,0.0,0.0,satisfactory
31902,0.08468531746031746,0.3103706349206349,44,0.75,0.25,0.0,moderate
31994,0.40679050291357527,0.39760416666666665,6467,0.9635070357198082,0.013452914798206279,0.023040049481985465,satisfactory
32037,0.4163674394566882,0.4000000000000001,944,0.9883474576271186,0.0,0.011652542372881356,satisfactory
33009,0.4170713428049683,0.40138888888888885,3052,0.9927916120576671,0.0036041939711664484,0.0036041939711664484,satisfactory
34760,0.4113277706928008,0.4133333333333333,33,1.0,0.0,0.0,satisfactory
36121,0.4564540397873731,0.4666666666666666,18,1.0,0.0,0.0,satisfactory
36647,0.40757224678239834,0.3837481962481962,825,1.0,0.0,0.0,satisfactory
38663,0.4079248992510281,0.38333333333333336,473,0.9767441860465116,0.023255813953488372,0.0,satisfactory
38833,0.37434140934959664,0.3632783882783883,2589,0.970258787176516,0.008497489378138278,0.021243723445345693,satisfactory
39282,0.4314513748132682,0.42500000000000004,2805,0.996078431372549,0.00392156862745098,0.0,satisfactory
39572,0.45783463096447136,0.45833333333333337,64,1.0,0.0,0.0,satisfactory
39593,0.3751285424665269,0.34764705882352936,383,1.0,0.0,0.0,satisfactory
39704,0.38065682152770713,0.37083333333333335,3425,0.9871532846715328,0.009635036496350365,0.003211678832116788,satisfactory
42300,0.36986268197745303,0.3805059523809524,748,0.9264705882352942,0.0,0.07352941176470588,satisfactory
42729,0.4048734682788684,0.3963888888888889,2314,0.9714779602420052,0.00950734658599827,0.01901469317199654,satisfactory
43105,0.521888888888889,0.5840000000000001,18,1.0,0.0,0.0,satisfactory
44229,0.41887610487752686,0.402,2472,0.982200647249191,0.004449838187702265,0.013349514563106795,satisfactory
44973,0.38884933803370186,0.3715151515151516,472,1.0,0.0,0.0,satisfactory
45542,0.4553689915023248,0.4787878787878788,165,0.9333333333333333,0.06666666666666667,0.0,satisfactory
45910,0.30471576307290593,0.31875,132,0.9166666666666666,0.08333333333333333,0.0,satisfactory
45936,0.41303907744899976,0.3950707070707071,1477,0.977657413676371,0.007447528774542992,0.014895057549085985,satisfactory
46544,0.3787708192850281,0.3783373015873016,594,1.0,0.0,0.0,satisfactory
46911,0.4092321617343636,0.3861111111111112,790,0.9582278481012658,0.013924050632911392,0.027848101265822784,satisfactory
49048,0.3241417282068546,0.32628205128205134,308,0.9642857142857143,0.03571428571428571,0.0,satisfactory
52689,0.4339787607163134,0.3966666666666667,1067,1.0,0.0,0.0,satisfactory
53469,0.3276425425362207,0.3237037037037037,319,0.9655172413793104,0.034482758620689655,0.0,satisfactory
53470,0.2560447885447885,0.27777777777777773,55,1.0,0.0,0.0,satisfactory
53477,0.3533991480741481,0.29004166666666664,165,1.0,0.0,0.0,satisfactory
54508,0.4206970292242287,0.3976190476190476,2150,0.9720930232558139,0.010232558139534883,0.017674418604651163,satisfactory
54544,0.3575970336212839,0.34009445100354196,1210,0.9727272727272728,0.01818181818181818,0.00909090909090909,satisfactory
54694,0.38947187449660164,0.39222222222222225,671,1.0,0.0,0.0,satisfactory
54860,0.3841704093773885,0.38069588744588745,2236,0.9852415026833632,0.014758497316636851,0.0,satisfactory
55959,0.4187522615949013,0.4000000000000001,1247,1.0,0.0,0.0,satisfactory
55982,0.4223828858620525,0.3875,444,1.0,0.0,0.0,satisfactory
56859,0.39500807170491625,0.3858506944444444,1826,0.9819277108433735,0.012048192771084338,0.006024096385542169,satisfactory
57166,0.41317534625459607,0.4,1727,0.9936305732484076,0.006369426751592357,0.0,satisfactory
57297,0.4145041976873176,0.4,3157,0.9965156794425087,0.0,0.003484320557491289,satisfactory
57618,0.4302378085864718,0.42000000000000004,1335,0.9917602996254682,0.008239700374531835,0.0,satisfactory
57874,0.3921750572861194,0.37930303030303036,3747,0.985321590605818,0.0029356818788364024,0.01174272751534561,satisfactory
58059,0.39606288607900725,0.3825,5749,0.9751261088885024,0.009566881196729866,0.015307009914767786,satisfactory
59014,0.3933900873283594,0.38047619047619047,627,1.0,0.0,0.0,satisfactory
59121,0.3605508658008658,0.31866666666666665,44,1.0,0.0,0.0,satisfactory
60181,0.42313908790014415,0.40820936639118466,363,1.0,0.0,0.0,satisfactory
60457,0.4223342976467977,0.3876957070707071,88,1.0,0.0,0.0,satisfactory
60611,0.3844518831373572,0.37142857142857144,1689,0.9869745411486086,0.006512729425695678,0.006512729425695678,satisfactory
60666,0.3908786752050749,0.3809920634920635,2340,0.9670940170940171,0.018803418803418803,0.014102564102564103,satisfactory
60673,0.41103703703703703,0.4053333333333334,33,1.0,0.0,0.0,satisfactory
60680,0.3987876790778285,0.38849867724867715,1694,0.987012987012987,0.012987012987012988,0.0,satisfactory
60794,0.39808541239462286,0.3804511278195488,44,1.0,0.0,0.0,satisfactory
61406,0.36354166666666665,0.36354166666666665,11,1.0,0.0,0.0,satisfactory
62925,0.43694473405432793,0.4157142857142858,1840,0.9940217391304348,0.005978260869565218,0.0,satisfactory
63610,0.4525549470471662,0.3931818181818182,594,0.9814814814814815,0.0,0.018518518518518517,satisfactory
63657,0.37364020536241965,0.383,2684,0.9836065573770492,0.0,0.01639344262295082,satisfactory
64314,0.4037667147648058,0.38939393939393946,473,1.0,0.0,0.0,satisfactory
64365,0.3562075294558198,0.3439393939393938,2783,0.9723320158102767,0.007905138339920948,0.019762845849802372,satisfactory
65615,0.38532850181492223,0.3422537878787879,594,1.0,0.0,0.0,satisfactory
65660,0.3989707509114718,0.3971827651515152,1694,0.987012987012987,0.0,0.012987012987012988,satisfactory
66008,0.4252831407203663,0.39666666666666667,737,0.9850746268656716,0.0,0.014925373134328358,satisfactory
66251,0.4355548671933976,0.40625,1822,0.9818880351262349,0.0060373216245883645,0.012074643249176729,satisfactory
66275,0.43778354808500564,0.413,374,0.9893048128342246,0.0,0.0106951871657754,satisfactory
66974,0.4489102780888594,0.43333333333333335,2660,0.9958646616541353,0.004135338345864661,0.0,satisfactory
67299,0.3887355991247265,0.36666666666666675,930,1.0,0.0,0.0,satisfactory
68735,0.4325929438862949,0.4180670339761248,419,1.0,0.0,0.0,satisfactory
68974,0.4359788954861684,0.4180834879406308,2552,1.0,0.0,0.0,satisfactory
69894,0.38247470254895694,0.3433333333333334,266,1.0,0.0,0.0,satisfactory
70473,0.23269607843137255,0.23269607843137255,1,1.0,0.0,0.0,satisfactory
71384,0.42582450072567946,0.4152935606060606,528,1.0,0.0,0.0,satisfactory
72190,0.404559086185509,0.355,385,1.0,0.0,0.0,satisfactory
74680,0.38741574626241393,0.3666666666666667,2489,0.9779027721976697,0.013258336681398152,0.008838891120932101,satisfactory
74860,0.32144069664902997,0.19765542328042324,33,1.0,0.0,0.0,satisfactory
75635,0.4201790623010678,0.4125,4016,0.9917828685258964,0.0,0.008217131474103585,satisfactory
75658,0.4494475539887085,0.44492424242424244,220,1.0,0.0,0.0,satisfactory
77765,0.4319686311413182,0.4093333333333334,744,0.9852150537634409,0.0,0.01478494623655914,satisfactory
79067,0.40288000897250903,0.4011448412698413,110,1.0,0.0,0.0,satisfactory
80493,0.4061999603192331,0.38125,796,0.9798994974874372,0.020100502512562814,0.0,satisfactory
80684,0.4270137728580711,0.375,114,1.0,0.0,0.0,satisfactory
80700,0.38587536978876846,0.375,99,0.8888888888888888,0.0,0.1111111111111111,moderate
81739,0.38214962121212115,0.3821496212121212,22,1.0,0.0,0.0,satisfactory
82638,0.3975074293979473,0.3862962962962963,2955,0.9962774957698816,0.003722504230118443,0.0,satisfactory
82928,0.41843666095802,0.38400613275613277,726,1.0,0.0,0.0,satisfactory
83243,0.34788135630685296,0.35239316239316243,2236,0.975402504472272,0.01967799642218247,0.004919499105545617,satisfactory
83474,0.5329769119769119,0.48167388167388164,55,1.0,0.0,0.0,satisfactory
84010,0.5293469723909714,0.48333333333333334,416,1.0,0.0,0.0,satisfactory
92242,0.3744620504796685,0.3625,497,0.9859154929577465,0.0,0.014084507042253521,satisfactory
93313,0.4520269849407954,0.42883333333333334,1386,0.9761904761904762,0.015873015873015872,0.007936507936507936,satisfactory
94783,0.4148677703777499,0.39333333333333337,1699,0.9935256032960565,0.0,0.006474396703943496,satisfactory
96471,0.4639623311032402,0.418125,110,1.0,0.0,0.0,satisfactory
98663,0.41109743162527485,0.4158926218708828,187,1.0,0.0,0.0,satisfactory
100002,0.3604625195493208,0.36374999999999996,1353,0.9512195121951219,0.008130081300813009,0.04065040650406504,satisfactory
100186,0.40651593751357507,0.38340909090909087,1276,1.0,0.0,0.0,satisfactory
100368,0.4104337190123662,0.4064705882352941,351,1.0,0.0,0.0,satisfactory
101053,0.3989984469133782,0.3557539682539682,396,0.9722222222222222,0.0,0.027777777777777776,satisfactory
103311,0.2374215976518608,0.3103977272727273,88,0.875,0.0,0.125,moderate
103555,0.42393460222777996,0.4083333333333333,2941,0.9925195511730703,0.0,0.007480448826929616,satisfactory
105469,0.38081173823696146,0.377610544217687,176,0.9375,0.0,0.0625,satisfactory
106363,0.40177257357942114,0.38216765873015873,4316,0.995366079703429,0.0023169601482854493,0.0023169601482854493,satisfactory
106647,0.4373095023384319,0.41641341991341985,1060,1.0,0.0,0.0,satisfactory
106906,0.4305581374643875,0.40674603174603174,120,1.0,0.0,0.0,satisfactory
107630,0.40256803951638853,0.3866666666666667,3749,0.9970658842357962,0.0029341157642037877,0.0,satisfactory
112304,0.4190476190476191,0.41904761904761906,11,1.0,0.0,0.0,satisfactory
112435,0.40678543379853493,0.39,1892,0.9883720930232558,0.0,0.011627906976744186,satisfactory
113265,0.38149592876566124,0.37,2805,0.984313725490196,0.00784313725490196,0.00784313725490196,satisfactory
115535,0.3579783052135453,0.3553030303030303,374,1.0,0.0,0.0,satisfactory
115748,0.4328732261477858,0.3736088154269973,369,1.0,0.0,0.0,satisfactory
116551,0.36132178191243247,0.34439393939393936,1763,0.9875212705615428,0.012478729438457176,0.0,satisfactory
118061,0.4160708908695877,0.3765625,793,0.9861286254728878,0.0,0.013871374527112233,satisfactory
125163,0.404821522028166,0.3780952380952381,902,0.975609756097561,0.012195121951219513,0.012195121951219513,satisfactory
128975,0.37451728656697414,0.3595238095238095,1145,0.9519650655021834,0.028820960698689956,0.01921397379912664,satisfactory
135465,0.3796606959337511,0.37249999999999994,1098,0.9918032786885246,0.00819672131147541,0.0,satisfactory
136493,0.4315173434981227,0.42976190476190484,529,1.0,0.0,0.0,satisfactory
139624,0.3461994534936185,0.3881986531986532,880,0.95,0.05,0.0,satisfactory
140133,0.4396880452750439,0.41992965367965374,1848,0.9940476190476191,0.0,0.005952380952380952,satisfactory
141335,0.4268210320810815,0.43230769230769234,451,1.0,0.0,0.0,satisfactory
142069,0.4059755658331339,0.4125,231,1.0,0.0,0.0,satisfactory
144087,0.40110931881171397,0.4188484848484848,253,1.0,0.0,0.0,satisfactory
144148,0.38203162860103956,0.39888888888888885,319,1.0,0.0,0.0,satisfactory
146726,0.36959484754263844,0.37606847697756796,198,1.0,0.0,0.0,satisfactory
148201,0.39620069669589936,0.3755513114336644,176,0.9375,0.0,0.0625,satisfactory
148259,0.4419419555170154,0.4480654761904761,954,0.9811320754716981,0.009433962264150943,0.009433962264150943,satisfactory
148825,0.3988508001227446,0.3710416666666667,2801,0.9928596929667975,0.0,0.007140307033202428,satisfactory
150804,0.4331683405703791,0.42400000000000004,841,1.0,0.0,0.0,satisfactory
150989,0.39027322346798354,0.37090909090909085,198,1.0,0.0,0.0,satisfactory
151199,0.3945834942887106,0.37622895622895625,5365,0.9917986952469711,0.0,0.00820130475302889,satisfactory
152263,0.40878539780415224,0.3897222222222222,3418,0.9806904622586308,0.01609128145114102,0.0032182562902282035,satisfactory
152819,0.414896076202988,0.4,1001,0.989010989010989,0.01098901098901099,0.0,satisfactory
157673,0.3634909639099865,0.3416666666666666,922,1.0,0.0,0.0,satisfactory
158061,0.384176273823261,0.38145833333333334,286,1.0,0.0,0.0,satisfactory
158176,0.4320939540929184,0.41363636363636364,137,0.9927007299270073,0.0072992700729927005,0.0,satisfactory
159913,0.4338883338501107,0.47559917355371906,66,1.0,0.0,0.0,satisfactory
162493,0.43670311781449467,0.42777777777777776,605,0.9818181818181818,0.01818181818181818,0.0,satisfactory
162508,0.3103520916578726,0.3240740740740741,203,0.9310344827586207,0.034482758620689655,0.034482758620689655,satisfactory
166006,0.36337007270289723,0.3436666666666667,1353,0.975609756097561,0.024390243902439025,0.0,satisfactory
166172,0.40269273603272376,0.41704274891774895,572,0.9807692307692307,0.019230769230769232,0.0,satisfactory
166983,0.3708559088618612,0.3003246753246752,33,1.0,0.0,0.0,satisfactory
168123,0.38368080247842984,0.3647916666666667,660,1.0,0.0,0.0,satisfactory
170420,0.3557116296402011,0.34351851851851856,121,1.0,0.0,0.0,satisfactory
170761,0.43149822220316825,0.4014285714285715,3046,0.9819435325016415,0.006894287590282338,0.011162179908076166,satisfactory
171562,0.4040817592378982,0.3905411255411256,319,1.0,0.0,0.0,satisfactory
173151,0.4122404439676034,0.4083333333333334,2508,0.9956140350877193,0.0,0.0043859649122807015,satisfactory
174966,0.37785906934962277,0.3979166666666667,275,1.0,0.0,0.0,satisfactory
176135,0.46615406629736345,0.4538344988344988,300,1.0,0.0,0.0,satisfactory
177495,0.47344296536796543,0.46875,55,1.0,0.0,0.0,satisfactory
177606,0.4164958347542173,0.4,1221,0.990990990990991,0.0,0.009009009009009009,satisfactory
179670,0.41458384920993574,0.4090909090909091,1397,0.9921259842519685,0.0,0.007874015748031496,satisfactory
179741,0.386133668865801,0.36488230519480513,36,1.0,0.0,0.0,satisfactory
182069,0.3765751457136485,0.3418518518518519,1047,1.0,0.0,0.0,satisfactory
187986,0.4523030303030303,0.4523030303030303,11,1.0,0.0,0.0,satisfactory
188674,0.4236669236357676,0.411969696969697,671,1.0,0.0,0.0,satisfactory
188803,0.38463530767173654,0.39,631,0.9825673534072901,0.017432646592709985,0.0,satisfactory
189135,0.3907398323664391,0.375,1928,0.9942946058091287,0.0,0.005705394190871369,satisfactory
189787,0.38694549052539506,0.36520833333333336,1056,0.9895833333333334,0.010416666666666666,0.0,satisfactory
190968,0.4448768995023957,0.4009920634920635,374,1.0,0.0,0.0,satisfactory
190974,0.405640567962475,0.39412878787878786,3201,0.979381443298969,0.013745704467353952,0.006872852233676976,satisfactory
191541,0.38417901016523864,0.3686208236208236,84,0.9761904761904762,0.0,0.023809523809523808,satisfactory
191610,0.38318485331529734,0.3696969696969698,1646,0.9866342648845686,0.006682867557715674,0.006682867557715674,satisfactory
195123,0.3716601004980783,0.35361111111111115,2453,0.9865470852017937,0.008968609865470852,0.004484304932735426,satisfactory
195240,0.38524746092092305,0.4154861111111111,924,0.9642857142857143,0.03571428571428571,0.0,satisfactory
195989,0.426277909912108,0.40499999999999997,2178,1.0,0.0,0.0,satisfactory
198744,0.38378136389657524,0.36036858974358976,868,1.0,0.0,0.0,satisfactory
199733,0.39177148835425474,0.39285714285714285,1378,0.9920174165457184,0.007982583454281567,0.0,satisfactory
200955,0.4574962817397028,0.440340909090909,57,1.0,0.0,0.0,satisfactory
201992,0.422252875800964,0.41111111111111115,1111,1.0,0.0,0.0,satisfactory
202273,0.3184737527789474,0.28928571428571426,693,0.9841269841269841,0.015873015873015872,0.0,satisfactory
203901,0.38541235806191165,0.4059017255892256,88,1.0,0.0,0.0,satisfactory
204065,0.44127515031473463,0.4028409090909091,1199,0.9908256880733946,0.0,0.009174311926605505,satisfactory
205485,0.3864884290287742,0.3590605921855922,1584,0.9930555555555556,0.006944444444444444,0.0,satisfactory
206316,0.4890972222222223,0.4979166666666667,44,1.0,0.0,0.0,satisfactory
206957,0.3643519250222249,0.34514316239316245,1298,1.0,0.0,0.0,satisfactory
208148,0.3829692911255411,0.39622222222222225,154,0.9285714285714286,0.0,0.07142857142857142,satisfactory
208889,0.40488292519248575,0.3833333333333333,419,0.9665871121718377,0.016706443914081145,0.016706443914081145,satisfactory
209310,0.40181099056003816,0.37787878787878787,2212,0.9891500904159132,0.003616636528028933,0.007233273056057866,satisfactory
212109,0.4741784411122064,0.4729591836734694,52,1.0,0.0,0.0,satisfactory
212544,0.43200639937129837,0.4410468319559228,99,1.0,0.0,0.0,satisfactory
213330,0.43168795753143846,0.40270833333333333,861,1.0,0.0,0.0,satisfactory
214917,0.22933333333333336,0.22933333333333333,11,1.0,0.0,0.0,satisfactory
216080,0.4392430278381263,0.4266666666666667,1647,1.0,0.0,0.0,satisfactory
217580,0.4170226771685105,0.4171212121212121,108,0.9166666666666666,0.0,0.08333333333333333,satisfactory
218358,0.4168544032564468,0.4,251,1.0,0.0,0.0,satisfactory
219066,0.3505456102655351,0.35550000000000004,418,0.9736842105263158,0.02631578947368421,0.0,satisfactory
219922,0.36383380351715683,0.342,341,1.0,0.0,0.0,satisfactory
220563,0.3518598672449203,0.31875,576,1.0,0.0,0.0,satisfactory
222304,0.4050235261113976,0.4017307692307692,374,1.0,0.0,0.0,satisfactory
223930,0.39641562748093895,0.4055555555555556,187,1.0,0.0,0.0,satisfactory
225354,0.4881956104411462,0.48232954545454554,110,1.0,0.0,0.0,satisfactory
225976,0.30405284989241904,0.29291666666666666,959,0.9770594369134515,0.022940563086548488,0.0,satisfactory
226021,0.4358403497415704,0.41428571428571437,220,1.0,0.0,0.0,satisfactory
227495,0.3724844750570872,0.3628333333333334,1150,1.0,0.0,0.0,satisfactory
228317,0.3592617665412069,0.35076090675021154,946,1.0,0.0,0.0,satisfactory
228925,0.3138686544936545,0.27209207459207463,66,1.0,0.0,0.0,satisfactory
230877,0.3808657464350988,0.368459595959596,1054,0.9895635673624289,0.0,0.010436432637571158,satisfactory
231154,0.2932437497213446,0.3383333333333334,319,0.9310344827586207,0.034482758620689655,0.034482758620689655,satisfactory
232612,0.4038240206056041,0.3851731601731602,5252,0.9916222391469917,0.0020944402132520943,0.006283320639756283,satisfactory
232775,0.3619047619047619,0.3529761904761905,44,1.0,0.0,0.0,satisfactory
233638,0.386001072680091,0.3680555555555556,264,1.0,0.0,0.0,satisfactory
235552,0.44687679481782244,0.4358333333333333,385,1.0,0.0,0.0,satisfactory
235651,0.404039420932649,0.4070935545935547,902,1.0,0.0,0.0,satisfactory
235951,0.39680053366537127,0.3916666666666667,1265,0.9652173913043478,0.017391304347826087,0.017391304347826087,satisfactory
235960,0.3609810362591021,0.3480769230769231,1058,0.9914933837429112,0.0,0.008506616257088847,satisfactory
236788,0.3805458560298929,0.372969696969697,363,0.9696969696969697,0.0,0.030303030303030304,satisfactory
238683,0.42085071323352574,0.3574421672077922,4,1.0,0.0,0.0,satisfactory
239733,0.34029685221049155,0.35439128387045055,616,1.0,0.0,0.0,satisfactory
245544,0.3930899063914964,0.3639880952380953,1144,0.9615384615384616,0.0,0.038461538461538464,satisfactory
245574,0.4054564859796944,0.3785185185185185,2848,0.9884129213483146,0.007724719101123595,0.0038623595505617976,satisfactory
246351,0.35583639705882353,0.34894957983193275,44,1.0,0.0,0.0,satisfactory
248865,0.500285349684017,0.4824652777777778,352,0.96875,0.0,0.03125,satisfactory
248966,0.3516561850723147,0.3441666666666667,429,1.0,0.0,0.0,satisfactory
249618,0.3425868055555556,0.29444444444444445,44,1.0,0.0,0.0,satisfactory
249704,0.35984774948462306,0.34791666666666676,284,1.0,0.0,0.0,satisfactory
249867,0.2854630493021031,0.31296296296296294,77,1.0,0.0,0.0,satisfactory
250323,0.3602088262179493,0.3427295918367347,473,1.0,0.0,0.0,satisfactory
250536,0.45152920766102583,0.501017316017316,70,1.0,0.0,0.0,satisfactory
250550,0.32012896825396825,0.3364285714285714,6,1.0,0.0,0.0,satisfactory
251277,0.4134244010013967,0.3924242424242424,2054,1.0,0.0,0.0,satisfactory
252865,0.4348235930735931,0.4551948051948052,55,1.0,0.0,0.0,satisfactory
253332,0.4240434730666074,0.36489633173843705,248,0.967741935483871,0.0,0.03225806451612903,satisfactory
253466,0.5028413601507311,0.4677083333333333,506,1.0,0.0,0.0,satisfactory
253471,0.3785360572464404,0.3875,330,1.0,0.0,0.0,satisfactory
253475,0.4205524329271164,0.40476190476190477,1034,0.9787234042553191,0.0,0.02127659574468085,satisfactory
253800,0.3864570019186132,0.375,534,0.9794007490636704,0.020599250936329586,0.0,satisfactory
253803,0.4631165452122065,0.4470454545454546,436,1.0,0.0,0.0,satisfactory
253806,0.4163379504367616,0.4161904761904762,484,0.9318181818181818,0.06818181818181818,0.0,satisfactory
253811,0.4153255013506174,0.4,737,0.9552238805970149,0.0,0.04477611940298507,satisfactory
253828,0.4871908386752137,0.5,132,1.0,0.0,0.0,satisfactory
253839,0.4680020424836602,0.416468253968254,100,1.0,0.0,0.0,satisfactory
253842,0.38077656525573195,0.3889285714285714,132,0.9166666666666666,0.08333333333333333,0.0,satisfactory
253846,0.49367448685390103,0.5238095238095237,353,0.9376770538243626,0.031161473087818695,0.031161473087818695,satisfactory
254168,0.40019147723368503,0.43995370370370374,55,1.0,0.0,0.0,satisfactory
255476,0.4271580963191093,0.4204166666666667,544,1.0,0.0,0.0,satisfactory
255601,0.3911887325091284,0.3666666666666667,2744,0.9879737609329446,0.008017492711370262,0.004008746355685131,satisfactory
255957,0.4173589903318833,0.4057916666666667,264,0.9583333333333334,0.0,0.041666666666666664,satisfactory
257097,0.4293472335135007,0.39608585858585865,447,1.0,0.0,0.0,satisfactory
258688,0.45666455492993413,0.44416666666666665,561,0.9803921568627451,0.0196078431372549,0.0,satisfactory
258690,0.31471212566582935,0.32857142857142857,99,1.0,0.0,0.0,satisfactory
258740,0.379826783671202,0.36687500000000006,1199,1.0,0.0,0.0,satisfactory
258930,0.272801902958153,0.290479347041847,44,1.0,0.0,0.0,satisfactory
260755,0.4275162711958378,0.38882575757575766,363,1.0,0.0,0.0,satisfactory
261674,0.44501544588034486,0.4372402597402597,198,1.0,0.0,0.0,satisfactory
262405,0.3815723143117276,0.3571969696969697,770,0.9857142857142858,0.0,0.014285714285714285,satisfactory
262478,0.48425180375180377,0.4122020202020203,99,1.0,0.0,0.0,satisfactory
263005,0.3885699220675859,0.35354166666666664,1166,0.9811320754716981,0.0,0.018867924528301886,satisfactory
263888,0.42500509738304443,0.4295078605604921,2169,0.991701244813278,0.004149377593360996,0.004149377593360996,satisfactory
265145,0.4086424886759112,0.37761789977699073,66,1.0,0.0,0.0,satisfactory
265506,0.404724090085505,0.4083333333333333,121,1.0,0.0,0.0,satisfactory
266449,0.3969297762308584,0.3605218855218856,860,1.0,0.0,0.0,satisfactory
266753,0.3559243244467951,0.33248106060606064,726,0.9848484848484849,0.015151515151515152,0.0,satisfactory
267376,0.42589475653948955,0.4115646258503401,54,0.9259259259259259,0.0,0.07407407407407407,satisfactory
267435,0.4902344300697882,0.4866666666666667,253,0.9565217391304348,0.0,0.043478260869565216,satisfactory
267652,0.4292536936149638,0.41933333333333334,614,1.0,0.0,0.0,satisfactory
268335,0.1954545454545455,0.1954545454545455,11,1.0,0.0,0.0,satisfactory
268439,0.4072449758574758,0.3988636363636363,40,0.975,0.025,0.0,satisfactory
268481,0.3753787878787879,0.3753787878787879,11,1.0,0.0,0.0,satisfactory
269283,0.3697023725329801,0.37738095238095243,319,1.0,0.0,0.0,satisfactory
269404,0.30736467079311036,0.29791666666666666,209,1.0,0.0,0.0,satisfactory
270139,0.43991555175016717,0.4098148148148148,407,1.0,0.0,0.0,satisfactory
270231,0.3763726892521903,0.368459595959596,2662,0.9917355371900827,0.004132231404958678,0.004132231404958678,satisfactory
